archivo,categoria,score,motivos,std_rgb,std_normal,media_azul,cociente_rg,desviacion_norma,std_rough,media_rough,confirmar_descarte
metal_0326.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.47,59.83,254.73,1.0,0.002,9.12,69.09,revisar
metal_0327.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",8.76,59.43,253.52,0.984,0.011,10.15,109.61,revisar
metal_0331.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",12.0,59.26,250.87,1.007,0.021,5.43,136.04,revisar
metal_0333.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.16,59.96,254.35,0.985,0.001,2.77,51.98,revisar
metal_0335.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",31.3,59.61,251.46,0.971,0.009,11.75,82.01,revisar
metal_0337.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",13.14,55.18,241.39,1.004,0.092,41.92,197.58,revisar
metal_0341.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",9.79,60.01,255.0,0.985,0.0,11.76,94.07,revisar
metal_0345.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.14,60.38,255.0,0.987,0.0,8.51,77.88,revisar
metal_0347.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",34.92,60.37,255.0,0.988,0.0,3.95,75.13,revisar
metal_0348.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.42,60.46,253.85,1.0,0.004,7.39,90.06,revisar
metal_0351.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.28,59.5,252.43,0.981,0.013,3.95,73.57,revisar
metal_0353.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",11.23,59.09,245.12,0.986,0.041,4.01,150.47,revisar
metal_0357.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",7.2,58.63,249.06,0.936,0.005,21.21,78.77,revisar
metal_0366.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",29.26,50.18,229.41,1.0,0.18,6.17,134.12,revisar
metal_0370.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.4,60.69,254.39,1.009,0.001,2.78,51.96,revisar
metal_0373.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.65,60.02,254.68,0.987,0.002,1.54,59.2,revisar
metal_0428.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",38.96,60.28,251.1,0.99,0.009,31.5,85.51,revisar
metal_0432.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",38.78,59.85,254.86,1.0,0.001,7.53,67.37,revisar
metal_0437.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",29.9,59.84,254.81,1.0,0.002,8.17,76.06,revisar
metal_0444.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.01)",9.06,57.77,248.32,1.0,0.05,12.32,71.48,revisar
metal_0454.png,metal,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",29.96,59.7,253.91,0.992,0.007,0.0,128.0,revisar
metal_0458.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",32.96,59.64,250.43,0.995,0.015,13.64,80.48,revisar
metal_0459.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.28,59.58,254.0,1.0,0.008,4.3,64.75,revisar
metal_0460.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.23,60.53,255.0,0.995,0.0,9.31,82.64,revisar
metal_0466.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.86,60.64,251.97,1.015,0.003,91.86,110.91,revisar
metal_0472.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",59.48,60.48,255.0,1.01,0.0,16.2,119.61,revisar
metal_0474.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.04,61.83,252.88,1.033,0.004,18.97,74.5,revisar
metal_0478.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.04,59.84,254.8,1.0,0.002,8.04,76.58,revisar
metal_0484.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",25.51,60.11,252.07,0.985,0.011,8.67,82.1,revisar
metal_0485.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",17.8,59.32,253.28,1.0,0.013,17.03,80.56,revisar
metal_0486.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",6.19,59.66,254.0,0.984,0.008,6.13,136.73,revisar
metal_0489.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",39.48,61.57,243.78,1.015,0.01,89.07,112.56,revisar
metal_0491.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",35.55,59.72,255.0,1.011,0.0,3.88,75.59,revisar
metal_0492.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",35.99,60.54,255.0,1.0,0.0,3.68,65.45,revisar
metal_0495.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",40.02,60.68,249.45,0.998,0.004,93.22,105.39,revisar
metal_0507.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.16,58.72,252.02,1.0,0.023,18.71,116.34,revisar
metal_0511.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",16.97,55.59,244.83,1.0,0.078,14.35,45.46,revisar
metal_0520.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",34.29,59.15,252.61,1.001,0.011,11.28,78.73,revisar
metal_0528.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",34.92,60.14,255.0,1.015,0.0,4.21,59.77,revisar
metal_0534.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",7.71,60.56,255.0,0.996,0.0,7.11,73.6,revisar
metal_0537.png,metal,1,"Metallic completamente blanco en metal (inusual, std=1.36)",37.87,53.94,241.38,1.005,0.106,12.06,106.15,revisar
metal_0538.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",4.19,60.57,255.0,0.998,0.0,8.64,86.43,revisar
metal_0539.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",7.99,60.5,254.16,1.021,0.001,3.48,52.4,revisar
metal_0543.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",22.53,59.74,251.03,0.994,0.019,9.19,74.65,revisar
metal_0551.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",8.39,59.64,255.0,0.998,0.0,9.92,111.18,revisar
metal_0558.png,metal,1,"Metallic completamente blanco en metal (inusual, std=0.00)",14.19,60.45,253.14,1.002,0.006,4.0,48.97,revisar
metal_0560.png,metal,1,"Roughness casi plano, posible válido (std=0.00, media=0.0)",69.74,52.91,216.89,0.988,0.183,0.0,0.0,revisar
plaster_0043.png,plaster,1,"Roughness casi plano, posible válido (std=1.20, media=233.9)",8.77,57.42,248.9,1.0,0.046,1.2,233.9,no
plaster_0234.png,plaster,1,"Roughness casi plano, posible válido (std=1.69, media=169.2)",5.56,59.94,254.56,1.0,0.003,1.69,169.22,no
stone_0029.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",30.11,63.61,249.23,1.079,0.032,0.0,205.0,revisar
stone_0043.png,stone,1,"Roughness casi plano, posible válido (std=2.22, media=160.7)",6.24,59.84,253.13,0.999,0.013,2.22,160.73,no
stone_0048.png,stone,1,"Roughness casi plano, posible válido (std=1.73, media=26.1)",12.75,59.87,254.0,1.0,0.008,1.73,26.12,no
stone_0050.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",13.0,56.49,249.23,1.209,0.03,0.0,205.0,revisar
stone_0053.png,stone,1,"Roughness casi plano, posible válido (std=1.99, media=212.0)",23.36,59.92,244.16,1.025,0.04,1.99,212.0,revisar
stone_0060.png,stone,1,"Roughness casi plano, posible válido (std=1.09, media=213.7)",21.41,58.61,239.94,0.995,0.054,1.09,213.69,revisar
stone_0078.png,stone,1,"Roughness casi plano, posible válido (std=1.30, media=218.2)",23.98,58.31,245.18,0.999,0.044,1.3,218.24,revisar
stone_0097.png,stone,1,"Roughness casi plano, posible válido (std=1.65, media=164.9)",7.13,59.66,253.19,0.985,0.011,1.65,164.95,no
stone_0111.png,stone,1,"Roughness casi plano, posible válido (std=1.43, media=212.3)",24.27,60.05,228.45,1.005,0.072,1.43,212.26,revisar
stone_0151.png,stone,1,"Roughness casi plano, posible válido (std=1.00, media=212.0)",11.36,58.79,251.22,0.999,0.022,1.0,212.02,revisar
stone_0174.png,stone,1,"Roughness casi plano, posible válido (std=2.29, media=160.0)",5.58,59.08,253.1,1.015,0.014,2.29,160.0,no
stone_0204.png,stone,1,Vectores normales no unitarios (desv_norma=0.343),12.43,42.45,198.98,1.052,0.343,43.15,209.49,revisar
stone_0205.png,stone,1,"Roughness casi plano, posible válido (std=2.06, media=206.7)",15.39,59.69,248.81,1.002,0.023,2.06,206.74,no
stone_0224.png,stone,1,Vectores normales no unitarios (desv_norma=0.314),16.29,48.73,196.46,0.893,0.314,47.33,206.11,revisar
stone_0229.png,stone,1,Vectores normales no unitarios (desv_norma=0.311),12.49,50.1,195.76,1.026,0.311,54.41,206.83,revisar
stone_0235.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",15.84,64.18,249.21,1.035,0.028,0.0,205.0,revisar
stone_0242.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",12.96,52.16,249.21,0.91,0.033,0.0,205.0,revisar
stone_0249.png,stone,1,"Roughness casi plano, posible válido (std=1.92, media=204.1)",20.83,55.35,243.79,0.999,0.083,1.92,204.12,revisar
stone_0253.png,stone,1,"Roughness casi plano, posible válido (std=1.25, media=26.5)",14.16,59.87,254.0,1.0,0.008,1.25,26.46,no
stone_0257.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",24.85,52.15,249.26,1.087,0.031,0.0,205.0,revisar
stone_0288.png,stone,1,"Roughness casi plano, posible válido (std=1.53, media=26.0)",14.26,59.87,254.0,1.0,0.008,1.53,26.01,no
stone_0316.png,stone,1,"Roughness casi plano, posible válido (std=1.18, media=25.8)",13.1,59.87,254.0,1.0,0.008,1.18,25.77,no
stone_0320.png,stone,1,"Roughness casi plano, posible válido (std=1.09, media=25.2)",10.76,59.87,254.0,1.0,0.008,1.09,25.23,no
stone_0330.png,stone,1,"Roughness casi plano, posible válido (std=1.28, media=25.6)",11.13,59.87,254.0,1.0,0.008,1.28,25.59,no
stone_0361.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",12.24,53.05,249.21,0.887,0.031,0.0,205.0,revisar
stone_0367.png,stone,1,"Roughness casi plano, posible válido (std=2.34, media=229.1)",18.38,59.04,251.97,1.002,0.021,2.34,229.08,revisar
stone_0409.png,stone,1,"Roughness casi plano, posible válido (std=0.76, media=208.3)",13.06,60.28,253.15,0.994,0.005,0.76,208.28,revisar
stone_0418.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",10.61,62.07,249.22,1.2,0.031,0.0,205.0,revisar
stone_0488.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",6.07,51.7,249.21,1.075,0.032,0.0,205.0,revisar
stone_0490.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",6.17,63.58,249.24,0.916,0.032,0.0,205.0,revisar
stone_0522.png,stone,1,Vectores normales no unitarios (desv_norma=0.338),12.55,45.84,196.42,0.88,0.338,40.47,211.08,revisar
stone_0541.png,stone,1,"Roughness casi plano, posible válido (std=1.28, media=26.1)",12.41,59.87,254.0,1.0,0.008,1.28,26.13,no
stone_0562.png,stone,1,"Roughness casi plano, posible válido (std=0.93, media=201.3)",11.77,60.69,247.3,1.015,0.012,0.93,201.33,revisar
stone_0570.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",26.74,56.0,249.23,1.203,0.029,0.0,205.0,revisar
stone_0606.png,stone,1,"Roughness casi plano, posible válido (std=2.00, media=235.5)",24.03,57.21,245.89,0.997,0.055,2.0,235.46,no
stone_0610.png,stone,1,"Roughness casi plano, posible válido (std=1.23, media=25.8)",8.61,59.87,254.0,1.0,0.008,1.23,25.75,no
stone_0643.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",7.51,61.51,249.23,1.212,0.032,0.0,205.0,revisar
stone_0646.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",22.36,60.93,249.21,1.228,0.032,0.0,205.0,revisar
stone_0665.png,stone,1,"Roughness casi plano, posible válido (std=2.20, media=167.2)",11.99,59.35,253.12,0.985,0.014,2.2,167.23,no
stone_0673.png,stone,1,"Roughness casi plano, posible válido (std=1.51, media=222.6)",27.49,56.66,237.68,1.011,0.093,1.51,222.58,revisar
stone_0680.png,stone,1,"Roughness casi plano, posible válido (std=2.21, media=206.1)",19.79,59.06,241.65,0.997,0.044,2.21,206.13,revisar
stone_0694.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",7.31,55.46,249.24,1.193,0.029,0.0,205.0,revisar
stone_0748.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",9.27,63.45,249.2,1.109,0.032,0.0,205.0,revisar
stone_0768.png,stone,1,"Roughness casi plano, posible válido (std=0.00, media=205.0)",18.04,58.88,249.23,1.238,0.032,0.0,205.0,revisar
stone_0772.png,stone,1,Vectores normales no unitarios (desv_norma=0.321),16.19,49.76,198.18,0.957,0.321,17.39,235.12,revisar
stone_0797.png,stone,1,"Roughness casi plano, posible válido (std=1.15, media=209.6)",20.88,59.26,252.43,1.0,0.016,1.15,209.64,revisar
terracotta_0006.png,terracotta,1,Vectores normales no unitarios (desv_norma=0.366),37.38,40.62,193.88,0.976,0.366,21.92,111.21,no
terracotta_0013.png,terracotta,1,"Roughness casi plano, posible válido (std=2.11, media=208.0)",20.68,58.13,250.82,1.001,0.031,2.11,208.03,revisar
terracotta_0039.png,terracotta,1,Vectores normales no unitarios (desv_norma=0.335),26.01,46.23,193.27,1.0,0.335,17.39,194.98,revisar
terracotta_0049.png,terracotta,1,Vectores normales no unitarios (desv_norma=0.599),16.23,27.95,176.97,0.992,0.599,4.05,171.17,revisar
terracotta_0052.png,terracotta,1,"Roughness casi plano, posible válido (std=1.37, media=205.2)",20.04,57.27,247.68,1.0,0.051,1.37,205.21,no
terracotta_0074.png,terracotta,1,"Roughness casi plano, posible válido (std=0.82, media=205.6)",12.5,59.33,252.98,1.0,0.011,0.82,205.56,no
terracotta_0086.png,terracotta,1,"Roughness casi plano, posible válido (std=2.18, media=194.9)",16.62,60.25,245.53,0.995,0.023,2.18,194.92,revisar
terracotta_0091.png,terracotta,1,"Roughness casi plano, posible válido (std=2.02, media=208.1)",28.97,57.95,248.09,0.996,0.043,2.02,208.14,no
terracotta_0093.png,terracotta,1,"Roughness casi plano, posible válido (std=1.60, media=204.6)",27.26,56.33,235.44,0.997,0.097,1.6,204.62,revisar
terracotta_0171.png,terracotta,1,"Roughness casi plano, posible válido (std=2.38, media=128.3)",24.91,58.82,249.2,0.998,0.03,2.38,128.3,no
terracotta_0209.png,terracotta,1,"Roughness casi plano, posible válido (std=2.46, media=218.2)",23.71,58.74,250.82,0.999,0.026,2.46,218.2,no
terracotta_0261.png,terracotta,1,"Roughness casi plano, posible válido (std=1.65, media=162.4)",37.84,59.57,253.77,1.0,0.009,1.65,162.36,no
wood_0004.png,wood,1,"Roughness casi plano, posible válido (std=1.05, media=149.8)",36.98,58.45,255.0,1.057,0.002,1.05,149.78,revisar
wood_0016.png,wood,1,"Roughness casi plano, posible válido (std=0.41, media=127.2)",21.19,60.29,254.99,1.003,0.004,0.41,127.21,revisar
wood_0041.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",14.79,59.93,254.54,0.994,0.003,0.0,102.0,revisar
wood_0053.png,wood,1,"Roughness casi plano, posible válido (std=1.43, media=188.0)",12.47,58.9,250.92,0.998,0.026,1.43,187.98,no
wood_0054.png,wood,1,"Roughness casi plano, posible válido (std=0.37, media=127.2)",16.0,60.29,254.99,1.002,0.004,0.37,127.16,revisar
wood_0063.png,wood,1,"Roughness casi plano, posible válido (std=1.86, media=194.6)",17.13,44.32,220.58,1.01,0.269,1.86,194.62,no
wood_0076.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",20.25,59.98,254.72,0.997,0.002,0.0,102.0,revisar
wood_0082.png,wood,1,"Roughness casi plano, posible válido (std=1.86, media=149.0)",38.83,59.23,253.09,1.0,0.015,1.86,149.03,no
wood_0089.png,wood,1,"Roughness casi plano, posible válido (std=1.31, media=131.7)",34.53,59.87,253.71,1.013,0.01,1.31,131.68,no
wood_0090.png,wood,1,"Roughness casi plano, posible válido (std=0.43, media=149.8)",34.42,57.3,253.5,0.996,0.012,0.43,149.79,revisar
wood_0098.png,wood,1,"Roughness casi plano, posible válido (std=1.40, media=194.2)",12.65,55.12,229.63,1.002,0.123,1.4,194.2,revisar
wood_0106.png,wood,1,"Roughness casi plano, posible válido (std=1.46, media=160.0)",22.34,59.8,254.13,0.972,0.007,1.46,160.02,no
wood_0129.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",21.42,59.97,254.62,0.996,0.002,0.0,102.0,revisar
wood_0137.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",30.77,60.08,254.81,0.997,0.0,0.0,102.0,revisar
wood_0140.png,wood,1,"Roughness casi plano, posible válido (std=1.86, media=83.7)",18.76,59.61,254.0,1.0,0.008,1.86,83.69,no
wood_0145.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",36.56,60.07,254.74,0.995,0.001,0.0,102.0,revisar
wood_0148.png,wood,1,"Roughness casi plano, posible válido (std=0.83, media=123.2)",30.97,61.91,255.0,1.059,0.002,0.83,123.21,revisar
wood_0176.png,wood,1,"Roughness casi plano, posible válido (std=0.58, media=168.4)",16.03,59.73,252.09,1.029,0.023,0.58,168.43,revisar
wood_0188.png,wood,1,"Roughness casi plano, posible válido (std=0.72, media=168.2)",15.42,59.74,252.09,1.029,0.023,0.72,168.21,revisar
wood_0192.png,wood,1,"Roughness casi plano, posible válido (std=2.00, media=149.7)",39.01,60.33,254.86,0.934,0.002,2.0,149.74,no
wood_0201.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",27.9,59.87,253.6,1.002,0.01,0.0,128.0,revisar
wood_0206.png,wood,1,"Roughness casi plano, posible válido (std=1.78, media=83.8)",27.27,59.61,254.0,1.0,0.008,1.78,83.81,no
wood_0236.png,wood,1,"Roughness casi plano, posible válido (std=1.35, media=179.7)",16.17,60.06,254.86,0.991,0.001,1.35,179.72,no
wood_0254.png,wood,1,"Roughness casi plano, posible válido (std=1.08, media=224.3)",26.09,54.21,232.73,1.012,0.142,1.08,224.27,revisar
wood_0259.png,wood,1,"Roughness casi plano, posible válido (std=1.71, media=149.8)",40.79,57.85,254.91,0.974,0.002,1.71,149.76,no
wood_0287.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",47.84,60.0,254.71,0.995,0.002,0.0,102.0,revisar
wood_0292.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",30.21,59.96,254.68,0.998,0.002,0.0,102.0,revisar
wood_0293.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",36.64,59.97,254.64,0.995,0.002,0.0,102.0,revisar
wood_0301.png,wood,1,"Roughness casi plano, posible válido (std=0.32, media=127.1)",20.28,60.29,254.99,1.002,0.004,0.32,127.12,no
wood_0345.png,wood,1,"Roughness casi plano, posible válido (std=1.27, media=161.3)",35.5,59.3,254.99,1.061,0.001,1.27,161.27,no
wood_0352.png,wood,1,Vectores normales no unitarios (desv_norma=0.429),21.18,36.95,198.81,1.004,0.429,6.11,153.31,revisar
wood_0364.png,wood,1,"Roughness casi plano, posible válido (std=0.96, media=186.4)",34.23,59.02,252.58,1.0,0.018,0.96,186.42,no
wood_0366.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=128.0)",14.74,56.2,248.49,0.952,0.043,0.0,128.0,revisar
wood_0375.png,wood,1,"Roughness casi plano, posible válido (std=0.36, media=144.1)",34.35,60.12,250.7,1.009,0.033,0.36,144.15,no
wood_0383.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",30.9,59.99,254.72,0.997,0.002,0.0,102.0,revisar
wood_0385.png,wood,1,"Roughness casi plano, posible válido (std=0.60, media=208.4)",18.96,60.06,254.86,1.003,0.001,0.6,208.38,no
wood_0399.png,wood,1,"Roughness casi plano, posible válido (std=0.51, media=176.0)",27.53,60.01,254.86,0.993,0.001,0.51,176.04,no
wood_0400.png,wood,1,"Roughness casi plano, posible válido (std=0.87, media=176.2)",26.62,60.06,254.86,1.003,0.001,0.87,176.17,no
wood_0411.png,wood,1,"Roughness casi plano, posible válido (std=2.00, media=144.4)",37.61,62.32,254.98,1.01,0.002,2.0,144.41,no
wood_0413.png,wood,1,Vectores normales no unitarios (desv_norma=0.374),24.76,42.17,203.74,1.176,0.374,6.14,156.11,revisar
wood_0430.png,wood,1,"Roughness casi plano, posible válido (std=0.06, media=125.0)",20.51,59.42,255.0,0.944,0.001,0.06,125.0,revisar
wood_0437.png,wood,1,"Roughness casi plano, posible válido (std=0.84, media=176.4)",8.88,60.06,254.86,1.003,0.001,0.84,176.41,no
wood_0460.png,wood,1,"Roughness casi plano, posible válido (std=0.64, media=211.1)",13.32,60.06,254.86,1.003,0.001,0.64,211.08,no
wood_0463.png,wood,1,"Roughness casi plano, posible válido (std=1.78, media=156.7)",40.49,58.64,251.93,1.001,0.024,1.78,156.68,no
wood_0472.png,wood,1,"Roughness casi plano, posible válido (std=0.64, media=127.8)",36.66,60.3,254.99,1.004,0.004,0.64,127.83,no
wood_0485.png,wood,1,"Roughness casi plano, posible válido (std=1.43, media=101.2)",21.87,60.13,255.0,0.997,0.0,1.43,101.24,no
wood_0495.png,wood,1,"Roughness casi plano, posible válido (std=1.82, media=217.5)",25.62,55.99,243.69,1.0,0.076,1.82,217.48,revisar
wood_0503.png,wood,1,"Roughness casi plano, posible válido (std=1.02, media=149.7)",36.83,60.86,255.0,0.911,0.002,1.02,149.68,no
wood_0511.png,wood,1,"Roughness casi plano, posible válido (std=0.00, media=102.0)",15.81,60.1,254.8,0.997,0.001,0.0,102.0,revisar
wood_0518.png,wood,1,Vectores normales no unitarios (desv_norma=0.346),12.93,39.77,209.79,0.988,0.346,6.11,177.36,revisar
wood_0528.png,wood,1,"Roughness casi plano, posible válido (std=1.49, media=162.5)",13.67,59.8,254.13,0.972,0.007,1.49,162.46,no
wood_0529.png,wood,1,"Roughness casi plano, posible válido (std=0.48, media=138.7)",29.41,62.68,254.99,1.046,0.002,0.48,138.69,no
wood_0536.png,wood,1,"Roughness casi plano, posible válido (std=1.88, media=128.2)",22.3,59.64,252.66,1.001,0.015,1.88,128.16,no
wood_0566.png,wood,1,"Roughness casi plano, posible válido (std=1.35, media=181.4)",22.83,60.06,254.86,1.003,0.001,1.35,181.44,no
wood_0576.png,wood,1,"Roughness casi plano, posible válido (std=0.95, media=136.3)",37.99,59.9,254.48,1.001,0.004,0.95,136.3,no
wood_0587.png,wood,1,"Roughness casi plano, posible válido (std=0.29, media=149.9)",34.05,60.53,252.28,1.06,0.022,0.29,149.91,no
